FN,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Schneider.Xd.6,Schneider.Xd.7,Schneider.Xd.8,Schneider.Xd.9,Schneider.Xd.10,Schneider.Xd.11,Schneider.Xd.12,Schneider.Xd.13,Schneider.Xd.14,Schneider.Xd.15,Schneider.Xd.16,Schneider.Xd.17,Schneider.Xd.18,Schneider.Xd.19,Schneider.Xd.20,Schneider.Xd.21,Schneider.Xd.22,Schneider.Xd.23,Schneider.Xd.24,Schneider.Xd.25,Schneider.Xd.26,Schneider.Xd.27,Schneider.Xd.28,Schneider.Xd.29,Schneider.Xd.30,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5,Grantham.Xd.6,Grantham.Xd.7,Grantham.Xd.8,Grantham.Xd.9,Grantham.Xd.10,Grantham.Xd.11,Grantham.Xd.12,Grantham.Xd.13,Grantham.Xd.14,Grantham.Xd.15,Grantham.Xd.16,Grantham.Xd.17,Grantham.Xd.18,Grantham.Xd.19,Grantham.Xd.20,Grantham.Xd.21,Grantham.Xd.22,Grantham.Xd.23,Grantham.Xd.24,Grantham.Xd.25,Grantham.Xd.26,Grantham.Xd.27,Grantham.Xd.28,Grantham.Xd.29,Grantham.Xd.30,Class
P0A7H0,7.120035496,7.349714061,2.06710708,4.823249852,0.918714258,3.67485703,6.660678368,6.201321239,2.06710708,3.67485703,9.876178269,3.904535595,1.607749951,4.363892724,2.296785644,4.593571288,5.052928417,1.148392822,1.607749951,2.985821337,0.026817669,0.026152375,0.024903795,0.024454296,0.027006201,0.025127382,0.025636997,0.026686637,0.025583869,0.025879779,0.024686935,0.025320444,0.025815997,0.022532879,0.026815092,0.023494733,0.024177177,0.025992864,0.026273117,0.026117021,0.027042809,0.027171601,0.024925029,0.026802146,0.025871274,0.026579164,0.025786425,0.025779373,0.026811023,0.024077335,0.075767631,0.078211748,0.021997054,0.051326459,0.009776468,0.039105874,0.070879396,0.065991162,0.021997054,0.039105874,0.105097036,0.041549991,0.01710882,0.046438225,0.024441171,0.048882342,0.053770577,0.012220586,0.01710882,0.031773523,3.03E-06,3.13E-06,8.80E-07,2.05E-06,3.91E-07,1.57E-06,2.84E-06,2.64E-06,8.80E-07,1.57E-06,4.21E-06,1.66E-06,6.85E-07,1.86E-06,9.78E-07,1.96E-06,2.15E-06,4.89E-07,6.85E-07,1.27E-06,0.035720972,0.03483069,0.033906002,0.033500254,0.035557939,0.034197164,0.033215473,0.034614974,0.033098653,0.034146374,0.033171489,0.033402551,0.034319683,0.029910128,0.034798344,0.029872058,0.032079712,0.03385134,0.034010726,0.03346367,0.034632115,0.034254358,0.031508045,0.033198234,0.032051414,0.032384975,0.031835737,0.032875404,0.03383844,0.029308965,0.03656481,0.034287261,0.035085393,0.03389539,0.038281246,0.033338454,0.034429239,0.032558166,0.034385627,0.03490307,0.03318905,0.032114876,0.033797924,0.032455681,0.035058813,0.029712038,0.032394,0.031724219,0.033646525,0.031930734,0.034854704,0.033267264,0.031888707,0.032521235,0.032827027,0.033059751,0.030809221,0.033486399,0.034129757,0.029403322,2
P52327,14.1125865,13.40695718,3.528146626,10.58443988,0.705629325,5.880244376,16.22947448,7.526712801,1.8816782,10.58443988,10.81964965,7.761922576,5.409824826,3.292936851,6.115454151,7.056293251,7.997132352,1.176048875,3.057727076,7.291503026,0.026518485,0.02812662,0.023654951,0.024129141,0.02742804,0.026840903,0.024073795,0.025296896,0.024854411,0.025241539,0.024355806,0.026643728,0.026795737,0.023588923,0.025498086,0.027032879,0.024782458,0.026000948,0.026104889,0.025562464,0.024223704,0.025572507,0.026195853,0.025839526,0.0244126,0.025948258,0.02630958,0.023953943,0.023823238,0.025980317,0.083811658,0.079621075,0.020952915,0.062858744,0.004190583,0.034921524,0.096383407,0.044699551,0.011174888,0.062858744,0.064255605,0.046096412,0.032127802,0.019556054,0.036318385,0.041905829,0.047493273,0.006984305,0.018159193,0.04330269,3.62E-06,3.44E-06,9.06E-07,2.72E-06,1.81E-07,1.51E-06,4.17E-06,1.93E-06,4.83E-07,2.72E-06,2.78E-06,1.99E-06,1.39E-06,8.46E-07,1.57E-06,1.81E-06,2.05E-06,3.02E-07,7.85E-07,1.87E-06,0.035314866,0.037543147,0.031156197,0.032165799,0.035691193,0.035318659,0.031663768,0.0331003,0.033102103,0.033403639,0.032721779,0.035163166,0.034139695,0.031453633,0.033514869,0.034827738,0.032023395,0.034165022,0.034353438,0.033073256,0.031874674,0.032804972,0.034172476,0.033909228,0.031437939,0.032685603,0.03382933,0.030838338,0.030705493,0.03244942,0.035221778,0.035887584,0.031724049,0.031803112,0.036827256,0.034129711,0.032684733,0.032666131,0.032704404,0.033524258,0.031383513,0.035052956,0.033582684,0.03137063,0.034625137,0.03440243,0.031901785,0.034264839,0.035030109,0.031923346,0.033109291,0.033244938,0.032485569,0.033003346,0.032929423,0.033016506,0.033856056,0.031750146,0.032257807,0.033636412,2
Q88RR9,22.20456732,10.85556625,4.687630879,9.621979173,1.233587073,10.115414,13.07602298,11.10228366,0.986869659,6.908087611,20.47754542,7.89495727,2.713891562,7.648239855,9.128544344,6.414652782,6.167935367,0.740152244,4.19419605,12.58258815,0.024908066,0.026220563,0.025216028,0.025075357,0.02606573,0.025959547,0.024691197,0.024700915,0.025081219,0.025813405,0.025210196,0.025024686,0.024096441,0.025529709,0.024724297,0.024649101,0.024476204,0.025349217,0.025073513,0.024912647,0.024676264,0.026115516,0.025390454,0.025426299,0.025809928,0.024486345,0.024555191,0.02424914,0.024991412,0.024803998,0.123852592,0.060550156,0.026146658,0.053669456,0.0068807,0.056421736,0.072935415,0.061926296,0.00550456,0.038531917,0.114219612,0.044036477,0.015137539,0.042660337,0.050917177,0.035779638,0.034403498,0.00412842,0.023394378,0.070183135,4.74E-06,2.32E-06,1.00E-06,2.05E-06,2.63E-07,2.16E-06,2.79E-06,2.37E-06,2.11E-07,1.47E-06,4.37E-06,1.69E-06,5.79E-07,1.63E-06,1.95E-06,1.37E-06,1.32E-06,1.58E-07,8.95E-07,2.69E-06,0.034506429,0.035197332,0.033864226,0.03340951,0.034360228,0.035208633,0.034162431,0.032737272,0.034124254,0.033976615,0.033278155,0.033725667,0.032492463,0.034091261,0.032440144,0.032831878,0.032072102,0.033116936,0.032470193,0.032564497,0.032842636,0.033689509,0.034280617,0.032810388,0.032952267,0.032985773,0.031864498,0.031524679,0.03251024,0.032533026,0.035208974,0.03656319,0.033476879,0.033403488,0.035986671,0.035388177,0.033812908,0.033328648,0.032896673,0.034276509,0.032859864,0.033721029,0.032056309,0.033449615,0.033862143,0.032543545,0.032208122,0.033675929,0.032125418,0.032342683,0.033422414,0.033802105,0.033145806,0.03323078,0.033050482,0.03053007,0.031805528,0.032742717,0.033021616,0.032061656,2
Q88FJ7,15.68081877,12.1701877,4.446799354,7.255304209,1.87233657,6.085093852,10.99997735,11.70210356,3.74467314,6.085093852,14.97869256,7.021262137,2.340420712,5.382967639,4.446799354,7.48934628,5.61700971,0.468084142,4.914883496,9.36168285,0.025607093,0.026451047,0.025763493,0.026894302,0.02457328,0.026026169,0.025996698,0.02612017,0.026201911,0.025142564,0.02598243,0.025871039,0.025009235,0.024019347,0.02534015,0.02542474,0.026441094,0.025843741,0.026475382,0.026242367,0.024051818,0.024172544,0.025173283,0.026421244,0.024640646,0.025681592,0.026283856,0.023877507,0.02595876,0.024270425,0.096868362,0.075181415,0.027470132,0.04481969,0.011566372,0.037590708,0.067952433,0.072289822,0.023132743,0.037590708,0.092530973,0.043373893,0.014457964,0.033253318,0.027470132,0.046265486,0.034699115,0.002891593,0.030361725,0.057831858,3.86E-06,2.99E-06,1.09E-06,1.79E-06,4.61E-07,1.50E-06,2.71E-06,2.88E-06,9.21E-07,1.50E-06,3.69E-06,1.73E-06,5.76E-07,1.32E-06,1.09E-06,1.84E-06,1.38E-06,1.15E-07,1.21E-06,2.30E-06,0.033839145,0.035423754,0.034649596,0.035943179,0.033835881,0.033880683,0.034160809,0.034047266,0.034850554,0.032588555,0.033863052,0.033219281,0.031959293,0.032343987,0.032715708,0.032541966,0.033772974,0.033501535,0.034674613,0.033532651,0.031749338,0.03040681,0.033128321,0.033740648,0.031382167,0.033869897,0.034252928,0.030411714,0.033345288,0.030922611,0.035277175,0.036430417,0.034808315,0.035047182,0.035424281,0.033724652,0.033716947,0.034421432,0.033997338,0.032279139,0.033449829,0.032590839,0.032536773,0.033624276,0.033028626,0.033081408,0.033100446,0.032972884,0.034130779,0.031804273,0.032980284,0.032400976,0.032473095,0.032323801,0.032284091,0.032744953,0.032995371,0.031597768,0.033322734,0.031429857,2
A5VWJ1,22.08729279,10.67138865,4.467092924,9.926873165,1.240859146,10.17504499,13.15310694,10.91956048,1.240859146,6.700639386,20.35008999,8.189670361,2.72989012,7.693326703,9.182357678,6.452467557,6.948811215,0.744515487,3.970749266,12.90493511,0.02494773,0.026219667,0.025206977,0.025027983,0.026110496,0.026035538,0.024671416,0.024549701,0.025016598,0.025779867,0.025157067,0.024877549,0.024084932,0.025540805,0.024819486,0.024665965,0.024332768,0.025088494,0.024930017,0.024742231,0.024543219,0.026330274,0.025419649,0.025419178,0.025700127,0.02445078,0.024384254,0.024057046,0.02489606,0.024822297,0.122531006,0.059200374,0.024781552,0.055070115,0.006883764,0.056446868,0.072967903,0.060577127,0.006883764,0.037172328,0.112893736,0.045432845,0.015144282,0.042679339,0.050939857,0.035795575,0.038549081,0.004130259,0.022028046,0.07159115,4.71E-06,2.28E-06,9.53E-07,2.12E-06,2.65E-07,2.17E-06,2.81E-06,2.33E-06,2.65E-07,1.43E-06,4.34E-06,1.75E-06,5.82E-07,1.64E-06,1.96E-06,1.38E-06,1.48E-06,1.59E-07,8.47E-07,2.75E-06,0.034713612,0.035291022,0.033918081,0.033322977,0.034434885,0.035357384,0.034117495,0.032483414,0.034157107,0.033964507,0.033497074,0.033633594,0.03262128,0.034034095,0.032472085,0.033021619,0.032093295,0.032784327,0.032497036,0.032405591,0.032739194,0.034012123,0.03435032,0.032582371,0.032908623,0.0329707,0.031882602,0.031372088,0.03238867,0.032596076,0.035339381,0.036650983,0.033497166,0.033330918,0.036052549,0.035447852,0.033882453,0.033255622,0.032675495,0.034164561,0.033103199,0.033698251,0.032039036,0.033664631,0.033850865,0.032640409,0.032082935,0.033307428,0.03201506,0.032232664,0.03356691,0.034107653,0.033127996,0.033181543,0.032945467,0.030587698,0.031716258,0.032602629,0.032950326,0.032282009,2
Q88C66,4.943543813,3.595304591,0.449413074,2.24706537,0.674119611,2.022358833,3.370598054,2.92118498,0.898826148,0.898826148,5.842369961,0.224706537,0.224706537,1.797652296,2.24706537,2.92118498,1.572945759,1.797652296,0.898826148,2.022358833,0.025200184,0.026164698,0.026835235,0.022895497,0.022665501,0.026907625,0.027152017,0.030403513,0.024331327,0.025781533,0.026740558,0.028130684,0.028058002,0.02557499,0.024491401,0.025286896,0.027672327,0.026406147,0.0265003,0.023675327,0.025529957,0.026970693,0.026889348,0.024008456,0.021912572,0.025702276,0.027777984,0.027626667,0.024951295,0.023050455,0.112002601,0.081456437,0.010182055,0.050910273,0.015273082,0.045819246,0.07636541,0.066183355,0.020364109,0.020364109,0.13236671,0.005091027,0.005091027,0.040728219,0.050910273,0.066183355,0.035637191,0.040728219,0.020364109,0.045819246,4.04E-06,2.94E-06,3.67E-07,1.83E-06,5.50E-07,1.65E-06,2.75E-06,2.38E-06,7.34E-07,7.34E-07,4.77E-06,1.83E-07,1.83E-07,1.47E-06,1.83E-06,2.38E-06,1.28E-06,1.47E-06,7.34E-07,1.65E-06,0.034983568,0.036307787,0.037463022,0.033229373,0.02992891,0.036481442,0.034975297,0.038918079,0.030837224,0.034353488,0.034958436,0.035708868,0.03662481,0.032867462,0.031914188,0.032784101,0.035499558,0.032670215,0.034501896,0.031420235,0.032098745,0.033905965,0.033194795,0.028162674,0.026875459,0.031843718,0.033915321,0.033476943,0.028896109,0.026111285,0.037130629,0.036000211,0.036597285,0.03674355,0.03236851,0.037791837,0.035932115,0.037487292,0.032881051,0.034355052,0.034373433,0.033912351,0.033684029,0.034295669,0.033271102,0.033666271,0.034210035,0.031922379,0.034291725,0.030034735,0.030692586,0.034372865,0.032923244,0.030131101,0.027946929,0.032303477,0.034096112,0.032591163,0.028513771,0.025479309,2
A5W821,7.722281973,3.861140986,3.309549417,4.688528341,0.551591569,2.482162063,2.206366278,6.894894618,1.654774708,3.309549417,9.652852466,0.827387354,0.827387354,1.654774708,4.688528341,3.585345202,4.136936771,0.551591569,1.378978924,4.688528341,0.024673456,0.026074961,0.023586447,0.023944232,0.026638818,0.022823488,0.024127,0.02501332,0.025850326,0.023247394,0.02528157,0.022625214,0.022949028,0.02288333,0.022816217,0.024682612,0.024573218,0.02382781,0.023543227,0.024134756,0.026093471,0.024456212,0.02362453,0.025589099,0.025789352,0.022307517,0.023433862,0.022014847,0.022532954,0.025065946,0.125472884,0.062736442,0.053774093,0.076179965,0.008962349,0.04033057,0.035849396,0.112029361,0.026887047,0.053774093,0.156841105,0.013443523,0.013443523,0.026887047,0.076179965,0.058255268,0.067217617,0.008962349,0.022405872,0.076179965,4.23E-06,2.12E-06,1.81E-06,2.57E-06,3.02E-07,1.36E-06,1.21E-06,3.78E-06,9.07E-07,1.81E-06,5.29E-06,4.53E-07,4.53E-07,9.07E-07,2.57E-06,1.96E-06,2.27E-06,3.02E-07,7.56E-07,2.57E-06,0.035702667,0.037478012,0.033923422,0.035172766,0.038076234,0.035497544,0.03531375,0.03597057,0.035965355,0.032820122,0.03436663,0.031576085,0.032262068,0.031372031,0.031353499,0.034211929,0.033265973,0.033604075,0.0324483,0.032476872,0.034773267,0.034310395,0.031156643,0.03334628,0.033332625,0.028404941,0.029492767,0.027752292,0.0279752,0.032116512,0.037067662,0.037671886,0.035835385,0.033853314,0.03624014,0.036090157,0.033447441,0.035009314,0.03759768,0.033162902,0.035347691,0.033554979,0.034182095,0.033640261,0.030702715,0.033724696,0.034720197,0.032605927,0.030519172,0.033837962,0.034408792,0.032826867,0.029918091,0.033288285,0.034583783,0.02944936,0.030072321,0.02918998,0.027698549,0.029752243,2
Q88MF1,7.987261137,3.85591917,3.305073574,4.682187563,0.550845596,2.478805181,2.203382383,6.885569946,1.652536787,3.305073574,9.639797924,0.826268394,1.101691191,1.652536787,4.682187563,3.580496372,3.85591917,0.550845596,1.377113989,4.406764765,0.024705924,0.026211798,0.023445119,0.023891841,0.026728338,0.02284335,0.02414499,0.025124172,0.025754287,0.023165813,0.025251856,0.022663827,0.023020253,0.022771062,0.022828877,0.024663492,0.024658636,0.023768893,0.023477166,0.024105539,0.026187324,0.024393727,0.023815669,0.025549735,0.025841832,0.022294039,0.023542615,0.022022141,0.022586336,0.025118554,0.129838557,0.062680683,0.053726299,0.076112257,0.008954383,0.040294725,0.035817533,0.11192979,0.02686315,0.053726299,0.156701706,0.013431575,0.017908766,0.02686315,0.076112257,0.058203491,0.062680683,0.008954383,0.022385958,0.071635066,4.37E-06,2.11E-06,1.81E-06,2.56E-06,3.01E-07,1.35E-06,1.20E-06,3.76E-06,9.03E-07,1.81E-06,5.27E-06,4.52E-07,6.02E-07,9.03E-07,2.56E-06,1.96E-06,2.11E-06,3.01E-07,7.53E-07,2.41E-06,0.03574559,0.037621173,0.033684487,0.035045739,0.038160275,0.035555462,0.035314892,0.036083996,0.035798328,0.032685338,0.034306546,0.031580958,0.032361679,0.031250907,0.031374055,0.03420829,0.033356007,0.033531174,0.03228279,0.032414258,0.034866692,0.0342667,0.031417102,0.033301624,0.03338311,0.028344531,0.029642497,0.027712204,0.028033248,0.032193158,0.037163495,0.037982203,0.035355956,0.033495381,0.036371493,0.036296239,0.033389387,0.035192455,0.037387407,0.032878923,0.035171093,0.033694725,0.034524347,0.033392698,0.030678371,0.033741152,0.034915583,0.032491691,0.030194011,0.033867288,0.034630447,0.032776316,0.030318868,0.033230553,0.034616387,0.029212721,0.030238119,0.02908949,0.027804472,0.029898578,2
Q88FB9,13.52628474,7.729305566,4.347734381,11.59395835,0,6.76314237,14.97552953,9.661631957,3.623111984,7.246223968,17.39093752,12.80166234,2.17386719,6.76314237,5.072356778,9.420091158,5.072356778,1.690785593,4.347734381,8.937009561,0.02582501,0.026262829,0.026447447,0.024522522,0.02702431,0.025785788,0.024580334,0.024354424,0.025979476,0.026526941,0.024414979,0.025514872,0.024747771,0.024824157,0.0251143,0.026535275,0.025342861,0.024353717,0.024695768,0.025350384,0.025714183,0.024994584,0.025064854,0.025981665,0.025244461,0.024867821,0.024689859,0.024501462,0.023552481,0.025644666,0.075802546,0.043315741,0.024365104,0.064973611,0,0.037901273,0.083924247,0.054144676,0.020304253,0.040608507,0.097460416,0.071741695,0.012182552,0.037901273,0.028425955,0.052791059,0.028425955,0.009475318,0.024365104,0.050083825,3.11E-06,1.78E-06,9.98E-07,2.66E-06,0,1.55E-06,3.44E-06,2.22E-06,8.32E-07,1.66E-06,3.99E-06,2.94E-06,4.99E-07,1.55E-06,1.16E-06,2.16E-06,1.16E-06,3.88E-07,9.98E-07,2.05E-06,0.035238389,0.035659658,0.035233419,0.031681171,0.035338135,0.034798851,0.032683904,0.032990598,0.034984192,0.034561761,0.031962292,0.033704038,0.033272844,0.032730466,0.03313684,0.034372075,0.033265122,0.031490005,0.032947382,0.033123058,0.033624718,0.032611076,0.032183495,0.033630212,0.032691885,0.032342572,0.031610416,0.032237251,0.031248028,0.03329253,0.034247846,0.035095651,0.034581844,0.033039364,0.035252711,0.035269719,0.034267261,0.032995164,0.034106983,0.035551107,0.033020115,0.031810656,0.034065707,0.033142751,0.032952618,0.033891028,0.032983981,0.032176571,0.032109606,0.032779348,0.032476481,0.032201677,0.033854035,0.03408531,0.033238399,0.032073833,0.031891799,0.031951364,0.032437274,0.032449739,2
P0A0Z9,9.856251366,9.856251366,2.112053864,5.162798335,1.408035909,2.816071819,8.682888108,9.386906063,3.285417122,5.162798335,13.14166849,1.173363258,1.642708561,2.581399167,4.45878038,5.866816289,3.754762425,0.469345303,2.581399167,7.978870153,0.025117037,0.027418781,0.025502226,0.025405063,0.025730944,0.024120659,0.025791845,0.023967763,0.024819705,0.024644146,0.025515191,0.025782448,0.02542269,0.025206693,0.025634892,0.024798459,0.02560993,0.025875906,0.026556509,0.025246546,0.025175537,0.026743894,0.025808806,0.025166576,0.0258834,0.02648654,0.025193549,0.025466373,0.025542892,0.025692349,0.087739543,0.087739543,0.018801331,0.045958808,0.01253422,0.025068441,0.077294359,0.08356147,0.029246514,0.045958808,0.116986057,0.010445184,0.014623257,0.022979404,0.039691698,0.052225919,0.033424588,0.004178073,0.022979404,0.071027249,3.39E-06,3.39E-06,7.26E-07,1.77E-06,4.84E-07,9.68E-07,2.98E-06,3.23E-06,1.13E-06,1.77E-06,4.52E-06,4.03E-07,5.65E-07,8.87E-07,1.53E-06,2.02E-06,1.29E-06,1.61E-07,8.87E-07,2.74E-06,0.03419364,0.036612508,0.034029518,0.034145497,0.035960279,0.032092852,0.033651131,0.032690494,0.032344131,0.032260301,0.033728821,0.03358944,0.033620774,0.032275907,0.032907709,0.033019215,0.033431139,0.03403274,0.035311926,0.031496338,0.032477556,0.034209829,0.033009161,0.031656983,0.033348945,0.034098811,0.031671206,0.031288078,0.032182227,0.032573808,0.035278135,0.037417074,0.034831453,0.035613784,0.035626772,0.033432901,0.034229124,0.031957451,0.032647433,0.033420421,0.034441348,0.03376546,0.032781595,0.03282019,0.033285605,0.033468052,0.03228312,0.033603852,0.034764283,0.031331299,0.032567007,0.032392919,0.03272651,0.032761491,0.033671329,0.032643133,0.031310961,0.032407819,0.031259974,0.031259425,2
Q88J06,2.922552625,1.948368416,0.243546052,1.21773026,0,0.487092104,2.43546052,1.461276312,0.487092104,0.730638156,3.896736833,0.974184208,0.974184208,0.487092104,1.21773026,0.487092104,1.704822364,0,0.243546052,2.43546052,0.023064526,0.027111303,0.024482711,0.024290247,0.027183825,0.024831755,0.027347187,0.026648421,0.028560456,0.02673604,0.027019634,0.026612485,0.0221495,0.02525677,0.026125586,0.023906371,0.022087089,0.026650017,0.024804871,0.025246282,0.02704955,0.023595687,0.025515383,0.026317485,0.023789596,0.02271687,0.023315928,0.026494108,0.024550996,0.022993269,0.127679989,0.085119993,0.010639999,0.053199995,0,0.021279998,0.106399991,0.063839994,0.021279998,0.031919997,0.170239985,0.042559996,0.042559996,0.021279998,0.053199995,0.021279998,0.074479994,0,0.010639999,0.106399991,5.52E-06,3.68E-06,4.60E-07,2.30E-06,0,9.20E-07,4.60E-06,2.76E-06,9.20E-07,1.38E-06,7.36E-06,1.84E-06,1.84E-06,9.20E-07,2.30E-06,9.20E-07,3.22E-06,0,4.60E-07,4.60E-06,0.035701939,0.04235827,0.039455287,0.037547468,0.037749247,0.036375365,0.040898669,0.037964768,0.041728214,0.038690121,0.036349313,0.0333704,0.027424736,0.032656006,0.03505015,0.02974378,0.029896991,0.033556225,0.030626464,0.032762132,0.031591997,0.027876722,0.030380128,0.029108207,0.029005704,0.026805096,0.024315831,0.028655643,0.026662349,0.025052777,0.03970273,0.041624805,0.041246496,0.037807553,0.038656449,0.034908118,0.038055973,0.036976404,0.037037923,0.035917294,0.037951143,0.03519447,0.029091822,0.03376496,0.03500973,0.031618373,0.030654991,0.031042404,0.031619615,0.031862058,0.032099628,0.029880303,0.030720464,0.031569407,0.027258623,0.028552681,0.026710011,0.032483224,0.024809224,0.026172663,2
A5W4B8,2.922552625,1.948368416,0.243546052,1.21773026,0,0.487092104,2.43546052,1.461276312,0.487092104,0.730638156,3.896736833,0.974184208,0.974184208,0.487092104,1.21773026,0.487092104,1.704822364,0,0.243546052,2.43546052,0.023064526,0.027111303,0.024482711,0.024290247,0.027183825,0.024831755,0.027347187,0.026648421,0.028560456,0.02673604,0.027019634,0.026612485,0.0221495,0.02525677,0.026125586,0.023906371,0.022087089,0.026650017,0.024804871,0.025246282,0.02704955,0.023595687,0.025515383,0.026317485,0.023789596,0.02271687,0.023315928,0.026494108,0.024550996,0.022993269,0.127679989,0.085119993,0.010639999,0.053199995,0,0.021279998,0.106399991,0.063839994,0.021279998,0.031919997,0.170239985,0.042559996,0.042559996,0.021279998,0.053199995,0.021279998,0.074479994,0,0.010639999,0.106399991,5.52E-06,3.68E-06,4.60E-07,2.30E-06,0,9.20E-07,4.60E-06,2.76E-06,9.20E-07,1.38E-06,7.36E-06,1.84E-06,1.84E-06,9.20E-07,2.30E-06,9.20E-07,3.22E-06,0,4.60E-07,4.60E-06,0.035701939,0.04235827,0.039455287,0.037547468,0.037749247,0.036375365,0.040898669,0.037964768,0.041728214,0.038690121,0.036349313,0.0333704,0.027424736,0.032656006,0.03505015,0.02974378,0.029896991,0.033556225,0.030626464,0.032762132,0.031591997,0.027876722,0.030380128,0.029108207,0.029005704,0.026805096,0.024315831,0.028655643,0.026662349,0.025052777,0.03970273,0.041624805,0.041246496,0.037807553,0.038656449,0.034908118,0.038055973,0.036976404,0.037037923,0.035917294,0.037951143,0.03519447,0.029091822,0.03376496,0.03500973,0.031618373,0.030654991,0.031042404,0.031619615,0.031862058,0.032099628,0.029880303,0.030720464,0.031569407,0.027258623,0.028552681,0.026710011,0.032483224,0.024809224,0.026172663,2
Q88DN1,23.59909885,10.93010894,7.452347004,12.91740147,2.484115668,9.936462672,14.65628244,15.64992871,5.46505447,10.18487424,16.39516341,11.17852051,6.95552387,7.203935437,11.67534364,9.936462672,10.43328581,5.216642903,7.452347004,15.89834028,0.025079069,0.026418732,0.025786846,0.025232402,0.025148051,0.025205593,0.02359957,0.024523307,0.026087873,0.025227561,0.023635062,0.025520091,0.024957598,0.024628596,0.025534423,0.024758679,0.024476117,0.024986614,0.025524884,0.02548825,0.024907751,0.025022412,0.024508404,0.024515439,0.024876939,0.02543443,0.02495955,0.024077297,0.026304942,0.02516195,0.101023399,0.046789785,0.031902126,0.055297018,0.010634042,0.042536168,0.062740848,0.066994464,0.023394892,0.043599572,0.070184677,0.047853189,0.029775317,0.030838722,0.049979997,0.042536168,0.044662976,0.022331488,0.031902126,0.068057868,3.77E-06,1.75E-06,1.19E-06,2.06E-06,3.97E-07,1.59E-06,2.34E-06,2.50E-06,8.73E-07,1.63E-06,2.62E-06,1.79E-06,1.11E-06,1.15E-06,1.87E-06,1.59E-06,1.67E-06,8.34E-07,1.19E-06,2.54E-06,0.034368222,0.035858239,0.034389005,0.034472408,0.033994291,0.033540305,0.031571678,0.033121475,0.034340113,0.033725405,0.031359177,0.034357967,0.033198304,0.03221059,0.034006141,0.032362334,0.032254946,0.033045015,0.033985144,0.03404332,0.032809282,0.032656642,0.032946093,0.032492385,0.032712531,0.033206518,0.033089538,0.031892328,0.034249629,0.032677572,0.03404873,0.034641647,0.035037394,0.033886665,0.033450821,0.033486368,0.033645868,0.032578613,0.034024959,0.032605278,0.032376745,0.034316423,0.034033102,0.032406066,0.03409111,0.033333813,0.032522173,0.033045712,0.034496854,0.034234835,0.032957052,0.03306336,0.03199391,0.033144281,0.033291727,0.032759624,0.032748836,0.031117774,0.034108631,0.03255159,2
