FN,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Schneider.Xd.6,Schneider.Xd.7,Schneider.Xd.8,Schneider.Xd.9,Schneider.Xd.10,Schneider.Xd.11,Schneider.Xd.12,Schneider.Xd.13,Schneider.Xd.14,Schneider.Xd.15,Schneider.Xd.16,Schneider.Xd.17,Schneider.Xd.18,Schneider.Xd.19,Schneider.Xd.20,Schneider.Xd.21,Schneider.Xd.22,Schneider.Xd.23,Schneider.Xd.24,Schneider.Xd.25,Schneider.Xd.26,Schneider.Xd.27,Schneider.Xd.28,Schneider.Xd.29,Schneider.Xd.30,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5,Grantham.Xd.6,Grantham.Xd.7,Grantham.Xd.8,Grantham.Xd.9,Grantham.Xd.10,Grantham.Xd.11,Grantham.Xd.12,Grantham.Xd.13,Grantham.Xd.14,Grantham.Xd.15,Grantham.Xd.16,Grantham.Xd.17,Grantham.Xd.18,Grantham.Xd.19,Grantham.Xd.20,Grantham.Xd.21,Grantham.Xd.22,Grantham.Xd.23,Grantham.Xd.24,Grantham.Xd.25,Grantham.Xd.26,Grantham.Xd.27,Grantham.Xd.28,Grantham.Xd.29,Grantham.Xd.30,Class
P37690,13.04102925,9.660021669,2.415005417,2.173504876,0.241500542,12.07502709,8.935520044,7.969517877,0.966002167,4.347009751,9.901522211,5.55451246,1.44900325,1.44900325,2.415005417,6.520514627,4.105509209,0.966002167,2.415005417,4.588510293,0.02627141,0.024456647,0.024825624,0.026307699,0.025552002,0.025449003,0.026716634,0.026144387,0.02658652,0.024354984,0.024573824,0.02526079,0.025328985,0.022738223,0.025174638,0.024765547,0.024833044,0.025358606,0.027131522,0.025675346,0.024843397,0.024433584,0.026408646,0.024706299,0.024336191,0.025218684,0.025572132,0.023961876,0.02546963,0.026043587,0.119785423,0.088729943,0.022182486,0.019964237,0.002218249,0.110912428,0.082075197,0.073202203,0.008872994,0.039928474,0.090948191,0.051019717,0.013309491,0.013309491,0.022182486,0.059892711,0.037710226,0.008872994,0.022182486,0.042146723,5.23E-06,3.87E-06,9.68E-07,8.72E-07,9.68E-08,4.84E-06,3.58E-06,3.20E-06,3.87E-07,1.74E-06,3.97E-06,2.23E-06,5.81E-07,5.81E-07,9.68E-07,2.61E-06,1.65E-06,3.87E-07,9.68E-07,1.84E-06,0.034811418,0.033551567,0.033307965,0.03414493,0.03425913,0.035708223,0.035372289,0.034731884,0.034398424,0.033750505,0.032409152,0.033917279,0.033809743,0.030263074,0.032902829,0.032101905,0.032933617,0.033966354,0.03437427,0.033290763,0.032825855,0.032128274,0.033452766,0.032186187,0.032082572,0.031570244,0.033364526,0.030759921,0.032394375,0.033011711,0.035693091,0.035083207,0.033678373,0.033846551,0.035336651,0.035970047,0.033182457,0.036522845,0.03530881,0.032248797,0.031426954,0.034368293,0.033522019,0.029907493,0.033038227,0.031799963,0.032865963,0.033518881,0.035365663,0.033582068,0.031564483,0.032642587,0.03394887,0.032552644,0.031785157,0.033071229,0.032558338,0.031718833,0.031886837,0.032004572,4
P0ADV1,3.448100939,0.57468349,3.160759194,3.448100939,0,4.884809664,1.72405047,4.597467919,0.862025235,2.586075704,3.735442684,5.459493153,1.436708725,1.72405047,2.011392214,2.873417449,4.022784429,0,1.436708725,5.172151409,0.024118807,0.022205024,0.023088847,0.023022562,0.02375092,0.025560287,0.021284446,0.023464805,0.020969841,0.023993817,0.024639697,0.023172301,0.023481551,0.025103342,0.022063686,0.021574096,0.0259438,0.02565956,0.02364784,0.024117967,0.02539556,0.023511805,0.024147361,0.023762078,0.023751671,0.027013963,0.022530301,0.023018963,0.02427024,0.024393118,0.069703205,0.011617201,0.063894605,0.069703205,0,0.098746208,0.034851603,0.092937607,0.017425801,0.052277404,0.075511806,0.110363408,0.029043002,0.034851603,0.040660203,0.058086004,0.081320406,0,0.029043002,0.104554808,2.67E-06,4.44E-07,2.44E-06,2.67E-06,0,3.78E-06,1.33E-06,3.56E-06,6.67E-07,2.00E-06,2.89E-06,4.22E-06,1.11E-06,1.33E-06,1.56E-06,2.22E-06,3.11E-06,0,1.11E-06,4.00E-06,0.03594604,0.035048443,0.034412144,0.034046787,0.035613074,0.036212877,0.032218767,0.034606979,0.031850934,0.033250312,0.035678081,0.032620929,0.032272597,0.035806054,0.032002572,0.030776355,0.034077023,0.034163683,0.032326379,0.032277865,0.035077556,0.032100372,0.03366427,0.029904775,0.030611021,0.033673747,0.030465157,0.032047944,0.03027287,0.03116579,0.035288459,0.034889416,0.037980579,0.036097102,0.035850089,0.035933604,0.031703559,0.035435623,0.030686106,0.036562504,0.035481758,0.035037757,0.031964773,0.034833169,0.033337512,0.03131885,0.035050625,0.034056883,0.032011442,0.030556499,0.036202019,0.029817215,0.03176534,0.028350383,0.031227601,0.033764312,0.031201933,0.030990188,0.029486598,0.033117878,4
P37329,11.04628216,1.841047027,2.367060463,4.20810749,0,2.104053745,3.156080618,4.734120927,0.789020154,2.630067181,5.523141081,5.786147799,0.789020154,2.8930739,2.630067181,4.20810749,3.682094054,1.052026873,1.841047027,6.312161235,0.024079965,0.0263549,0.024959251,0.025295847,0.025824531,0.02584859,0.025392484,0.023460207,0.024178391,0.023164396,0.025049122,0.025177439,0.023593186,0.026144118,0.026023065,0.023663799,0.023432031,0.023299373,0.024717296,0.025308089,0.024522128,0.024434536,0.024388303,0.024452721,0.023425397,0.023778265,0.025402652,0.024360319,0.024038419,0.023224463,0.167091299,0.02784855,0.035805278,0.063653828,0,0.031826914,0.047740371,0.071610557,0.011935093,0.039783643,0.08354565,0.087524014,0.011935093,0.043762007,0.039783643,0.063653828,0.0556971,0.015913457,0.02784855,0.095480743,6.23E-06,1.04E-06,1.33E-06,2.37E-06,0,1.19E-06,1.78E-06,2.67E-06,4.45E-07,1.48E-06,3.11E-06,3.26E-06,4.45E-07,1.63E-06,1.48E-06,2.37E-06,2.08E-06,5.93E-07,1.04E-06,3.56E-06,0.034429199,0.036892585,0.03451894,0.035818621,0.035315784,0.035422523,0.035903493,0.033830446,0.033539061,0.031914812,0.035166876,0.034566515,0.032989015,0.035189467,0.033983439,0.032592121,0.033209457,0.031085205,0.033653446,0.034181135,0.032543995,0.03163431,0.030829558,0.031631228,0.030827527,0.030583647,0.033978469,0.029280908,0.030774767,0.029735085,0.035294388,0.037457339,0.035896949,0.035186669,0.036885968,0.034817965,0.037204186,0.033149189,0.034158318,0.032695087,0.03356946,0.033815628,0.033319199,0.034369054,0.033864927,0.033052756,0.032468303,0.030962092,0.031491966,0.033761554,0.034530878,0.032438122,0.031591795,0.031707982,0.031228697,0.031156677,0.034561712,0.031104916,0.028391905,0.02986617,4
P0AEG6,7.13883509,0.571106807,1.998873825,4.854407861,1.142213614,3.426640843,2.569980632,5.139961265,1.713320422,3.426640843,5.425514668,6.282174879,3.426640843,2.284427229,3.14108744,3.14108744,3.99774765,0.285553404,2.284427229,5.139961265,0.022353266,0.025488329,0.02380183,0.023065226,0.02448969,0.022278702,0.02287442,0.02411694,0.022814525,0.023170514,0.02555835,0.021481261,0.022743756,0.024550122,0.025371004,0.023199767,0.023805804,0.024115416,0.022425245,0.023242227,0.023660611,0.024238765,0.024679489,0.023861048,0.023171675,0.023018495,0.024179362,0.025748525,0.026088145,0.024854089,0.111975765,0.008958061,0.031353214,0.07614352,0.017916122,0.053748367,0.040311275,0.08062255,0.026874183,0.053748367,0.085101581,0.098538673,0.053748367,0.035832245,0.049269336,0.049269336,0.062706428,0.004479031,0.035832245,0.08062255,3.81E-06,3.05E-07,1.07E-06,2.59E-06,6.10E-07,1.83E-06,1.37E-06,2.75E-06,9.15E-07,1.83E-06,2.90E-06,3.36E-06,1.83E-06,1.22E-06,1.68E-06,1.68E-06,2.14E-06,1.53E-07,1.22E-06,2.75E-06,0.032475059,0.035775832,0.034608978,0.033331799,0.03688288,0.033651415,0.03358916,0.03295724,0.033707278,0.033106516,0.036576262,0.03274354,0.03242806,0.033831879,0.034641785,0.032216914,0.032933,0.033851397,0.030494368,0.032706068,0.033559829,0.032792376,0.032467464,0.031374189,0.032852599,0.030768619,0.031604839,0.033412128,0.032773175,0.031406323,0.033810933,0.036556474,0.034294468,0.035698929,0.036237563,0.032877899,0.033439912,0.034867873,0.03424001,0.035279947,0.035422368,0.03240478,0.034391414,0.032823167,0.033504832,0.032278356,0.033293115,0.034104132,0.031044072,0.031689244,0.033052773,0.032207992,0.033391875,0.030989903,0.03130337,0.031804824,0.031868646,0.033052803,0.032103056,0.031965118,4
P33937,18.8618273,11.60727834,9.189095349,10.88182344,2.901819584,7.980003856,13.05818813,15.71818941,4.110911077,7.738185557,15.47637111,13.30000643,5.32000257,9.189095349,11.84909663,8.463640453,9.914550245,4.836365973,6.770912362,13.05818813,0.025265469,0.025897843,0.02496251,0.024855437,0.024933464,0.0253506,0.024683956,0.026221642,0.025493852,0.024224376,0.024722017,0.025672091,0.026149807,0.026323207,0.025298786,0.024313037,0.025043438,0.025391859,0.026067168,0.024848661,0.025207705,0.026308849,0.02554948,0.025998109,0.025483611,0.023976465,0.024368331,0.025741826,0.025597458,0.024230645,0.085433124,0.05257423,0.041621266,0.049288341,0.013143558,0.036144783,0.059146009,0.07119427,0.01862004,0.035049487,0.070098974,0.060241305,0.024096522,0.041621266,0.053669527,0.038335376,0.044907155,0.021905929,0.030668301,0.059146009,3.17E-06,1.95E-06,1.55E-06,1.83E-06,4.88E-07,1.34E-06,2.20E-06,2.65E-06,6.92E-07,1.30E-06,2.60E-06,2.24E-06,8.95E-07,1.55E-06,1.99E-06,1.42E-06,1.67E-06,8.14E-07,1.14E-06,2.20E-06,0.033750405,0.034906078,0.033604983,0.033393984,0.033227101,0.03404591,0.032670574,0.034451592,0.033398198,0.032333271,0.032841794,0.033896254,0.033943304,0.034813109,0.033967318,0.032390983,0.032810019,0.033118261,0.034793118,0.03303497,0.032895488,0.034106632,0.032908902,0.033442557,0.033632774,0.03075949,0.031480197,0.033585169,0.033065537,0.031636733,0.03479211,0.034557175,0.034401842,0.03271867,0.033471339,0.034524766,0.033086825,0.033608059,0.033192272,0.032929303,0.032624166,0.034264357,0.03510228,0.034685019,0.032998409,0.033223924,0.033269289,0.032213494,0.033812856,0.032908007,0.033445495,0.033819168,0.032171974,0.034405207,0.033712505,0.030944019,0.031784689,0.032598415,0.032507598,0.032226728,4
P77324,12.62980703,5.670525605,2.319760475,3.608516294,1.031004655,2.835262803,3.866267458,6.443779097,2.319760475,3.608516294,9.279041899,3.093013966,1.031004655,2.062009311,4.63952095,3.608516294,5.928276769,0.257751164,2.062009311,5.670525605,0.024631611,0.023362853,0.025400708,0.025458524,0.024836533,0.024698826,0.025337789,0.024039994,0.02458328,0.024662932,0.024934174,0.025187823,0.02565813,0.024383185,0.025018756,0.024941514,0.025104763,0.024067778,0.022406047,0.026818135,0.024900787,0.024452707,0.02554775,0.024499381,0.023096582,0.026169369,0.024968874,0.025624238,0.024153133,0.023302662,0.15621967,0.070139444,0.028693409,0.044634192,0.012752626,0.035069722,0.047822348,0.079703913,0.028693409,0.044634192,0.114773635,0.038257878,0.012752626,0.025505252,0.057386818,0.044634192,0.0733276,0.003188157,0.025505252,0.070139444,5.88E-06,2.64E-06,1.08E-06,1.68E-06,4.80E-07,1.32E-06,1.80E-06,3.00E-06,1.08E-06,1.68E-06,4.32E-06,1.44E-06,4.80E-07,9.60E-07,2.16E-06,1.68E-06,2.76E-06,1.20E-07,9.60E-07,2.64E-06,0.035305426,0.034007563,0.034786858,0.034771349,0.033874958,0.034449153,0.033895526,0.033788154,0.032503499,0.034946657,0.034299152,0.034804885,0.034131156,0.033610347,0.034244145,0.034314488,0.033904374,0.031511996,0.030256515,0.034632862,0.032478386,0.030569234,0.034248316,0.031903757,0.030878843,0.033785832,0.030857612,0.032401543,0.030842782,0.030806475,0.035123893,0.034559535,0.035579932,0.036819441,0.033467664,0.035033607,0.033748949,0.034619909,0.03326721,0.03236707,0.034376706,0.03450859,0.033655879,0.034180824,0.03555374,0.035166331,0.032442359,0.032029201,0.02622004,0.034451443,0.033405585,0.033222049,0.033783756,0.031778607,0.030323276,0.032827909,0.031826564,0.032098707,0.031616428,0.031944674,4
P05458,26.19123873,11.29818141,11.55495826,15.40661102,0.25677685,14.63628047,14.63628047,12.06851196,3.081322203,11.04140456,23.36669338,15.92016472,7.960082359,8.98718976,13.35239621,17.97437952,10.01429716,3.594875904,10.01429716,15.66338787,0.024115862,0.025679841,0.02449562,0.023849872,0.025659013,0.025155442,0.024174243,0.024807132,0.024835649,0.025739258,0.023424027,0.02530676,0.02429291,0.024726817,0.024679188,0.024653339,0.024428231,0.024993686,0.024224292,0.024422018,0.025457298,0.024785814,0.025102349,0.025161748,0.024492111,0.024568847,0.024453459,0.025496591,0.025736787,0.024304945,0.101192958,0.043651864,0.044643952,0.059525269,0.000992088,0.056549006,0.056549006,0.046628128,0.011905054,0.042659776,0.090279992,0.061509445,0.030754723,0.034723074,0.051588567,0.069446148,0.038691425,0.01388923,0.038691425,0.060517357,3.78E-06,1.63E-06,1.67E-06,2.22E-06,3.70E-08,2.11E-06,2.11E-06,1.74E-06,4.44E-07,1.59E-06,3.37E-06,2.30E-06,1.15E-06,1.30E-06,1.93E-06,2.59E-06,1.44E-06,5.19E-07,1.44E-06,2.26E-06,0.032875013,0.034770644,0.032914857,0.032725018,0.035033312,0.033878073,0.033027584,0.033604162,0.033278296,0.034651475,0.032114556,0.033868632,0.033553488,0.033497678,0.033273376,0.033258027,0.033155832,0.032803768,0.032504035,0.033394206,0.033669625,0.03346985,0.033366476,0.033830075,0.032909126,0.032193259,0.031947502,0.033459387,0.033678718,0.032301862,0.033908604,0.035881159,0.033532587,0.032756144,0.034743107,0.034994951,0.03242761,0.033608766,0.032599707,0.035082216,0.031989283,0.033563617,0.032753077,0.033822168,0.033258753,0.03284765,0.032751448,0.033779512,0.032412117,0.032999943,0.033092879,0.032805268,0.033290177,0.033409376,0.0327854,0.032887636,0.032758622,0.032728591,0.033726692,0.032802905,4
P77754,6.649655253,2.393875891,1.861903471,2.393875891,0,2.925848311,2.925848311,1.329931051,1.595917261,1.861903471,2.925848311,4.787751782,3.191834522,1.595917261,2.127889681,0.53197242,2.925848311,0,0.26598621,0.53197242,0.023412364,0.025409744,0.024394388,0.022685447,0.025409993,0.024486871,0.026586931,0.021997412,0.025236078,0.022834652,0.022136739,0.02062917,0.023245302,0.024302611,0.024524564,0.024763329,0.02805065,0.024315357,0.026321511,0.025588102,0.024922951,0.025334318,0.023925105,0.022154275,0.024440125,0.024985861,0.025713086,0.025512516,0.025968571,0.024725769,0.148925946,0.053613341,0.041699265,0.053613341,0,0.065527416,0.065527416,0.029785189,0.035742227,0.041699265,0.065527416,0.107226681,0.071484454,0.035742227,0.047656303,0.011914076,0.065527416,0,0.005957038,0.011914076,7.08E-06,2.55E-06,1.98E-06,2.55E-06,0,3.12E-06,3.12E-06,1.42E-06,1.70E-06,1.98E-06,3.12E-06,5.10E-06,3.40E-06,1.70E-06,2.27E-06,5.67E-07,3.12E-06,0,2.83E-07,5.67E-07,0.035209949,0.037561646,0.037143788,0.03364891,0.036803508,0.034392219,0.036398392,0.031449589,0.035544933,0.03292236,0.032075688,0.029034359,0.032560132,0.033872978,0.032587488,0.033209345,0.036719268,0.031864997,0.032559712,0.033610314,0.034083751,0.034500798,0.030354662,0.028274942,0.031903116,0.031826984,0.030820578,0.031698888,0.031900341,0.029509326,0.037988625,0.038518329,0.036581811,0.03594485,0.036864454,0.034763029,0.036558807,0.032563981,0.033378624,0.035409565,0.032296664,0.033089606,0.031899683,0.031915349,0.031946851,0.034617614,0.035197717,0.03181291,0.035380385,0.032811637,0.031349552,0.030762537,0.033760307,0.031264224,0.03339514,0.027626775,0.032839655,0.03241239,0.030481934,0.026566713,4
P24183,23.03379635,12.65593206,17.2120676,13.41528798,3.290542336,9.618508366,13.92152527,21.76820314,5.568610106,10.12474565,20.75572858,13.41528798,6.834203312,9.112271083,12.9090507,14.42776255,15.69335575,6.834203312,10.12474565,15.9464744,0.025426702,0.025384927,0.024399435,0.02475383,0.026014212,0.024448069,0.024852327,0.025704142,0.024487653,0.025093524,0.025732271,0.024534859,0.024548919,0.025268169,0.024453179,0.025567744,0.026208659,0.024724121,0.023785283,0.02475997,0.024757023,0.023609469,0.025635781,0.025486105,0.024014952,0.024300874,0.024996071,0.024783754,0.025226677,0.023922658,0.08517808,0.046801143,0.063649554,0.049609212,0.012168297,0.035568869,0.051481257,0.080497966,0.020592503,0.037440914,0.076753874,0.049609212,0.025272617,0.033696823,0.047737166,0.053353303,0.058033417,0.025272617,0.037440914,0.05896944,3.02E-06,1.66E-06,2.25E-06,1.76E-06,4.31E-07,1.26E-06,1.82E-06,2.85E-06,7.29E-07,1.33E-06,2.72E-06,1.76E-06,8.95E-07,1.19E-06,1.69E-06,1.89E-06,2.06E-06,8.95E-07,1.33E-06,2.09E-06,0.034405222,0.034573865,0.033261315,0.033927727,0.034665887,0.033796491,0.033179746,0.034093683,0.033007475,0.033249326,0.034478472,0.033105575,0.033300033,0.033767308,0.032159238,0.033840714,0.034640009,0.033489373,0.03291051,0.032604134,0.032796222,0.031689587,0.033622567,0.033301973,0.032450562,0.03269332,0.032862643,0.032400797,0.033394976,0.03139523,0.034340057,0.034257362,0.032783499,0.034439264,0.033974303,0.033380526,0.033040741,0.033884907,0.03434569,0.03376184,0.034912667,0.03350173,0.033132604,0.033681506,0.033972473,0.033674215,0.034711935,0.032951372,0.032457431,0.032759227,0.032914637,0.031543541,0.033533564,0.033869582,0.031532749,0.03292206,0.032777859,0.032971906,0.032842138,0.031128582,4
P19926,10.47653941,3.032682461,4.962571299,6.616761733,1.654190433,8.270952166,6.065364922,6.892460138,1.929888839,3.859777677,10.47653941,7.443856949,3.308380866,3.584079272,6.616761733,7.443856949,6.341063327,1.654190433,4.411174488,8.822348977,0.024101718,0.025489133,0.024149131,0.02458266,0.023755554,0.023376526,0.024023526,0.024157645,0.024312323,0.024480057,0.024653802,0.024420338,0.02474862,0.024010936,0.023447954,0.023039161,0.025442969,0.023701876,0.022914264,0.024931476,0.023645357,0.024483806,0.023378581,0.022666356,0.024943403,0.025889501,0.024710644,0.024309826,0.022700148,0.023834307,0.094427851,0.027334378,0.044728982,0.059638642,0.014909661,0.074548303,0.054668756,0.062123586,0.017394604,0.034789208,0.094427851,0.067093473,0.029819321,0.032304265,0.059638642,0.067093473,0.057153699,0.014909661,0.039759095,0.07951819,3.27E-06,9.47E-07,1.55E-06,2.07E-06,5.16E-07,2.58E-06,1.89E-06,2.15E-06,6.02E-07,1.20E-06,3.27E-06,2.32E-06,1.03E-06,1.12E-06,2.07E-06,2.32E-06,1.98E-06,5.16E-07,1.38E-06,2.75E-06,0.034473829,0.037045925,0.034760568,0.034903081,0.033452425,0.033168708,0.03289596,0.033250381,0.034238558,0.033899457,0.034063126,0.03330398,0.033165397,0.03248012,0.032232319,0.032675189,0.035240009,0.032719278,0.030790697,0.033458856,0.032368078,0.034446846,0.031836311,0.031473103,0.033400261,0.033826992,0.031986742,0.033194942,0.030212727,0.032551191,0.034475604,0.037560913,0.034662783,0.035664729,0.03403435,0.033924542,0.033805173,0.034543826,0.033804519,0.033529823,0.033419042,0.035892125,0.03483669,0.032877611,0.033380977,0.031140024,0.034426858,0.031752285,0.032162978,0.032868781,0.032379504,0.033395375,0.03228085,0.030643999,0.032975516,0.033028703,0.032641402,0.032207361,0.030301813,0.031381758,4
P37028,8.041672556,3.112905506,2.334679129,2.853496713,0.518817584,6.744628595,3.112905506,3.372314298,0,4.92876705,6.744628595,3.63172309,0.778226376,2.075270337,5.447584635,4.92876705,2.075270337,2.075270337,1.297043961,4.92876705,0.024970893,0.027415341,0.023879693,0.024593751,0.025669527,0.024210475,0.024490731,0.023289592,0.025961352,0.024913929,0.025865361,0.025686673,0.025798317,0.024284221,0.025513965,0.024124565,0.023512476,0.024496725,0.023603781,0.024350284,0.023866066,0.024574005,0.024511279,0.023638464,0.022251589,0.026135049,0.025724529,0.023631497,0.025412889,0.024214188,0.126867397,0.04910996,0.03683247,0.045017463,0.008184993,0.106404913,0.04910996,0.053202457,0,0.077757437,0.106404913,0.057294953,0.01227749,0.032739973,0.08594243,0.077757437,0.032739973,0.032739973,0.020462483,0.077757437,4.34E-06,1.68E-06,1.26E-06,1.54E-06,2.80E-07,3.64E-06,1.68E-06,1.82E-06,0,2.66E-06,3.64E-06,1.96E-06,4.20E-07,1.12E-06,2.94E-06,2.66E-06,1.12E-06,1.12E-06,7.01E-07,2.66E-06,0.034283189,0.037145557,0.035003497,0.034988361,0.034478416,0.034134868,0.034724598,0.032881182,0.034514802,0.034377974,0.033999645,0.033364475,0.035014182,0.033252868,0.035555478,0.032007958,0.030663428,0.032579942,0.032431529,0.032327427,0.030230086,0.031395291,0.032444541,0.033083889,0.030082084,0.032390289,0.033144615,0.030907493,0.032632794,0.031867045,0.036611131,0.038250229,0.03279395,0.0351399,0.03771668,0.034526419,0.033089339,0.032786341,0.032571879,0.034545548,0.034112742,0.034556212,0.033830119,0.03409971,0.033020505,0.031841161,0.033572888,0.031181912,0.030777442,0.033274962,0.031383271,0.030834589,0.033921248,0.03115701,0.030035009,0.033988709,0.034440825,0.031213442,0.032454978,0.03227171,4
P0AE22,5.849846934,3.306435223,3.815117565,3.560776394,0.254341171,2.034729368,2.797752881,3.815117565,0.763023513,4.069458736,3.560776394,3.052094052,1.271705855,3.306435223,4.069458736,5.08682342,3.306435223,1.271705855,1.017364684,4.069458736,0.024233288,0.027480215,0.024276516,0.025866741,0.025536315,0.023824816,0.023495346,0.022834963,0.025799806,0.023451466,0.02379051,0.026419555,0.023735766,0.021882211,0.027486846,0.026121946,0.024387202,0.025421516,0.02535462,0.026292391,0.024565773,0.022546276,0.025868388,0.023843422,0.023886342,0.026530257,0.025326024,0.025673004,0.025733203,0.023994107,0.098980831,0.055945687,0.064552716,0.060249201,0.004303514,0.034428115,0.047338658,0.064552716,0.012910543,0.06885623,0.060249201,0.051642173,0.021517572,0.055945687,0.06885623,0.086070288,0.055945687,0.021517572,0.017214058,0.06885623,3.54E-06,2.00E-06,2.31E-06,2.16E-06,1.54E-07,1.23E-06,1.69E-06,2.31E-06,4.62E-07,2.46E-06,2.16E-06,1.85E-06,7.70E-07,2.00E-06,2.46E-06,3.08E-06,2.00E-06,7.70E-07,6.16E-07,2.46E-06,0.034078431,0.036809525,0.035140351,0.036071607,0.0368016,0.032970999,0.032051051,0.032351843,0.035278459,0.031100775,0.032812031,0.035463063,0.031696296,0.030157959,0.035540394,0.035106626,0.031204332,0.033227182,0.03370283,0.034427028,0.032330493,0.030625028,0.032299238,0.031450374,0.02949238,0.034219946,0.031885207,0.032431894,0.033001673,0.031967871,0.033932973,0.036809699,0.037345616,0.038334042,0.037426144,0.034431067,0.032338558,0.034344316,0.033021317,0.033130583,0.034671636,0.036329931,0.032230955,0.030652819,0.034092751,0.033934513,0.033122867,0.03347743,0.034957759,0.031526219,0.028810135,0.028961197,0.031182068,0.029574747,0.034293326,0.034409598,0.031314926,0.034033167,0.031680485,0.029629003,4
P39180,27.23720903,13.7590025,21.0596977,16.56696219,0.280795969,11.23183877,8.985471019,43.52337525,6.177511325,8.143083111,23.02526949,7.300695203,4.492735509,5.615919387,5.054327448,22.46367755,32.29153647,3.650347601,4.773531479,26.11402515,0.025409966,0.023391833,0.025004905,0.024038589,0.023950764,0.024360864,0.023546995,0.023353315,0.024080563,0.023210096,0.023311391,0.023470768,0.024101668,0.02423369,0.024497367,0.024043413,0.024402994,0.023202114,0.023749635,0.024167005,0.024562468,0.024343298,0.024063097,0.024090239,0.023939982,0.023623557,0.024089668,0.023635462,0.023515908,0.023812418,0.101031836,0.0510367,0.078117399,0.061452354,0.001041565,0.041662613,0.03333009,0.161442624,0.022914437,0.030205394,0.085408356,0.027080698,0.016665045,0.020831306,0.018748176,0.083325225,0.119780011,0.013540349,0.01770661,0.096865574,3.58E-06,1.81E-06,2.77E-06,2.18E-06,3.69E-08,1.48E-06,1.18E-06,5.72E-06,8.12E-07,1.07E-06,3.02E-06,9.59E-07,5.90E-07,7.38E-07,6.64E-07,2.95E-06,4.24E-06,4.80E-07,6.27E-07,3.43E-06,0.034593512,0.032668393,0.035856485,0.033907511,0.033603063,0.033574668,0.033668856,0.032836923,0.033793484,0.033065316,0.032784941,0.032906426,0.03316329,0.033752661,0.033802488,0.033471894,0.033503,0.032745698,0.032944374,0.033779622,0.03368265,0.034149227,0.032519726,0.033130797,0.032571609,0.032466245,0.033301663,0.032115788,0.032586546,0.03201158,0.034166151,0.033498011,0.037472436,0.034971981,0.034622949,0.03265935,0.033514338,0.03190304,0.033303911,0.032188741,0.032850787,0.032221207,0.032935856,0.033538164,0.034568173,0.033868789,0.033620676,0.031907787,0.032252153,0.031886016,0.034463148,0.034485738,0.033879169,0.033128809,0.031898303,0.032585644,0.032838134,0.033169581,0.032095635,0.033505285,4
